,trial_index,arm_name,trial_status,generation_method,Objective,B,Sc,Cr,Y,Zr,Gd,Hf,Ta,W,Re,Function,Num_Experiments,Monte_Carlo_Run,Number of data used,Target_CumBest
18,18,18_0,COMPLETED,Manual,162.45242842752012,0.8,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.16,0.0,,17,5,noTask_ax,162.45242842752012
19,19,19_0,COMPLETED,Manual,150.35400489203658,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.1999999999999999,,18,5,noTask_ax,162.45242842752012
20,20,20_0,COMPLETED,Manual,152.22068911320298,0.8,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.1399999999999999,0.0,,19,5,noTask_ax,162.45242842752012
21,21,21_0,COMPLETED,Manual,125.55785596126495,0.6774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.064516129032258,0.2580645161290322,0.0,,20,5,noTask_ax,162.45242842752012
2,2,2_0,COMPLETED,Manual,150.35400489203658,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.1999999999999999,,1,5,noTask_ax,150.35400489203658
3,3,3_0,COMPLETED,Manual,109.58044587207594,0.6666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,,2,5,noTask_ax,150.35400489203658
4,4,4_0,COMPLETED,Manual,119.10061804970184,0.6666666666666666,0.1583333333333333,0.1666666666666666,0.0083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,3,5,noTask_ax,150.35400489203658
5,5,5_0,COMPLETED,Manual,117.25187832749276,0.6774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.1612903225806451,0.1612903225806451,0.0,,4,5,noTask_ax,150.35400489203658
6,6,6_0,COMPLETED,Manual,143.56320631279337,0.9230769230769232,0.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,0.0,,5,5,noTask_ax,150.35400489203658
7,7,7_0,COMPLETED,Manual,157.3709982220219,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,,6,5,noTask_ax,157.3709982220219
8,8,8_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,,7,5,noTask_ax,158.1333799161532
9,9,9_0,COMPLETED,Manual,113.43623595623639,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,,8,5,noTask_ax,158.1333799161532
10,10,10_0,COMPLETED,Manual,106.22927448999997,0.6774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.0,,9,5,noTask_ax,158.1333799161532
11,11,11_0,COMPLETED,Manual,142.20137342601748,0.9230769230769232,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,,10,5,noTask_ax,158.1333799161532
12,12,12_0,COMPLETED,Manual,125.78672619143359,0.6666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,11,5,noTask_ax,158.1333799161532
13,13,13_0,COMPLETED,Manual,121.92929330241844,0.9206349206349206,0.0,0.0,0.0,0.0,0.0396825396825396,0.0,0.0,0.0396825396825396,0.0,,12,5,noTask_ax,158.1333799161532
14,14,14_0,COMPLETED,Manual,151.04621599946466,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,13,5,noTask_ax,158.1333799161532
15,15,15_0,COMPLETED,Manual,147.49402922192442,0.9523809523809524,0.0,0.0,0.0119047619047619,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,,14,5,noTask_ax,158.1333799161532
16,16,16_0,COMPLETED,Manual,142.37274889861231,0.9230769230769232,0.0,0.0,0.0,0.0576923076923076,0.0192307692307692,0.0,0.0,0.0,0.0,,15,5,noTask_ax,158.1333799161532
17,17,17_0,COMPLETED,Manual,137.6825662628294,0.9230769230769232,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,,16,5,noTask_ax,158.1333799161532
18,18,18_0,COMPLETED,Manual,139.34604170468722,0.9230769230769232,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,5,noTask_ax,158.1333799161532
19,19,19_0,COMPLETED,Manual,141.99720450911195,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,,18,5,noTask_ax,158.1333799161532
20,20,20_0,COMPLETED,Manual,113.78737139047261,0.6666666666666666,0.0,0.0277777777777777,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,,19,5,noTask_ax,158.1333799161532
21,21,21_0,COMPLETED,Manual,162.45242842752012,0.8,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.16,0.0,,20,5,noTask_ax,162.45242842752012
2,2,2_0,COMPLETED,Manual,156.19085691648428,0.9230769230769232,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,,1,5,noTask_ax,156.19085691648428
3,3,3_0,COMPLETED,Manual,149.57831360708985,0.9230769230769232,0.0,0.0,0.0192307692307692,0.0576923076923076,0.0,0.0,0.0,0.0,0.0,,2,5,noTask_ax,156.19085691648428
4,4,4_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,,3,5,noTask_ax,158.1333799161532
5,5,5_0,COMPLETED,Manual,125.78672619143359,0.6666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,4,5,noTask_ax,158.1333799161532
6,6,6_0,COMPLETED,Manual,117.25187832749276,0.6774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.1612903225806451,0.1612903225806451,0.0,,5,5,noTask_ax,158.1333799161532
7,7,7_0,COMPLETED,Manual,143.56320631279337,0.9230769230769232,0.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,0.0,,6,5,noTask_ax,158.1333799161532
8,8,8_0,COMPLETED,Manual,141.23533652070077,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,,7,5,noTask_ax,158.1333799161532
9,9,9_0,COMPLETED,Manual,157.3709982220219,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,,8,5,noTask_ax,158.1333799161532
10,10,10_0,COMPLETED,Manual,113.43623595623639,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,,9,5,noTask_ax,158.1333799161532
11,11,11_0,COMPLETED,Manual,122.0447716941213,0.6666666666666666,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,,10,5,noTask_ax,158.1333799161532
12,12,12_0,COMPLETED,Manual,106.22927448999997,0.6774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.0,,11,5,noTask_ax,158.1333799161532
13,13,13_0,COMPLETED,Manual,119.10061804970184,0.6666666666666666,0.1583333333333333,0.1666666666666666,0.0083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,12,5,noTask_ax,158.1333799161532
14,14,14_0,COMPLETED,Manual,121.70683253959652,0.9523809523809524,0.0,0.0,0.0119047619047619,0.0,0.0238095238095238,0.0119047619047619,0.0,0.0,0.0,,13,5,noTask_ax,158.1333799161532
15,15,15_0,COMPLETED,Manual,151.04621599946466,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,14,5,noTask_ax,158.1333799161532
16,16,16_0,COMPLETED,Manual,162.45242842752012,0.8,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.16,0.0,,15,5,noTask_ax,162.45242842752012
17,17,17_0,COMPLETED,Manual,147.49402922192442,0.9523809523809524,0.0,0.0,0.0119047619047619,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,,16,5,noTask_ax,162.45242842752012
18,18,18_0,COMPLETED,Manual,121.92929330241844,0.9206349206349206,0.0,0.0,0.0,0.0,0.0396825396825396,0.0,0.0,0.0396825396825396,0.0,,17,5,noTask_ax,162.45242842752012
19,19,19_0,COMPLETED,Manual,141.99720450911195,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,,18,5,noTask_ax,162.45242842752012
20,20,20_0,COMPLETED,Manual,127.23817967487085,0.6666666666666666,0.1388888888888889,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,,19,5,noTask_ax,162.45242842752012
21,21,21_0,COMPLETED,Manual,142.37274889861231,0.9230769230769232,0.0,0.0,0.0,0.0576923076923076,0.0192307692307692,0.0,0.0,0.0,0.0,,20,5,noTask_ax,162.45242842752012
2,2,2_0,COMPLETED,Manual,121.92929330241844,0.9206349206349206,0.0,0.0,0.0,0.0,0.0396825396825396,0.0,0.0,0.0396825396825396,0.0,,1,5,noTask_ax,121.92929330241844
3,3,3_0,COMPLETED,Manual,119.10061804970184,0.6666666666666666,0.1583333333333333,0.1666666666666666,0.0083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,2,5,noTask_ax,121.92929330241844
4,4,4_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,,3,5,noTask_ax,158.1333799161532
5,5,5_0,COMPLETED,Manual,117.25187832749276,0.6774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.1612903225806451,0.1612903225806451,0.0,,4,5,noTask_ax,158.1333799161532
6,6,6_0,COMPLETED,Manual,157.3709982220219,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,,5,5,noTask_ax,158.1333799161532
7,7,7_0,COMPLETED,Manual,113.43623595623639,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,,6,5,noTask_ax,158.1333799161532
8,8,8_0,COMPLETED,Manual,106.22927448999997,0.6774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.0,,7,5,noTask_ax,158.1333799161532
9,9,9_0,COMPLETED,Manual,125.78672619143359,0.6666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,8,5,noTask_ax,158.1333799161532
10,10,10_0,COMPLETED,Manual,141.23533652070077,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,,9,5,noTask_ax,158.1333799161532
11,11,11_0,COMPLETED,Manual,147.49402922192442,0.9523809523809524,0.0,0.0,0.0119047619047619,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,,10,5,noTask_ax,158.1333799161532
12,12,12_0,COMPLETED,Manual,142.37274889861231,0.9230769230769232,0.0,0.0,0.0,0.0576923076923076,0.0192307692307692,0.0,0.0,0.0,0.0,,11,5,noTask_ax,158.1333799161532
13,13,13_0,COMPLETED,Manual,151.04621599946466,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,12,5,noTask_ax,158.1333799161532
14,14,14_0,COMPLETED,Manual,139.34604170468722,0.9230769230769232,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13,5,noTask_ax,158.1333799161532
15,15,15_0,COMPLETED,Manual,162.45242842752012,0.8,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.16,0.0,,14,5,noTask_ax,162.45242842752012
16,16,16_0,COMPLETED,Manual,141.99720450911195,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,,15,5,noTask_ax,162.45242842752012
17,17,17_0,COMPLETED,Manual,150.35400489203658,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.1999999999999999,,16,5,noTask_ax,162.45242842752012
18,18,18_0,COMPLETED,Manual,122.0447716941213,0.6666666666666666,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,,17,5,noTask_ax,162.45242842752012
19,19,19_0,COMPLETED,Manual,137.6825662628294,0.9230769230769232,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,,18,5,noTask_ax,162.45242842752012
20,20,20_0,COMPLETED,Manual,143.56320631279337,0.9230769230769232,0.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,0.0,,19,5,noTask_ax,162.45242842752012
21,21,21_0,COMPLETED,Manual,135.00266042722274,0.9206349206349206,0.0,0.0,0.0,0.0,0.0158730158730158,0.0,0.0,0.0634920634920635,0.0,,20,5,noTask_ax,162.45242842752012
